timestamp,flow_id,pcap_cnt,event_type,vlan,src_ip,src_port,dest_ip,dest_port,proto,dns.type,dns.id,dns.rrname,dns.rrtype,tld
2017-07-22T18:13:02.287169-0500,1534918198714817.0,398050.0,dns,120.0,192.168.202.66,43774.0,192.168.207.4,53.0,UDP,query,64398.0,secure.informaction.com.hsd1.pa.comcast.net,A,comcast.net
2017-07-22T18:04:06.994522-0500,953237857774810.0,303511.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,15033.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,61806.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:13:37.629261-0500,1262462655633933.0,402040.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,50193.0,2001:0500:0003:0000:0000:0000:0000:0042,53.0,UDP,query,38999.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:04:15.853772-0500,1044995539666700.0,304530.0,dns,110.0,192.168.201.69,56415.0,192.168.207.4,53.0,UDP,query,59687.0,widgets.alexa.com,A,alexa.com
2017-07-22T18:04:16.999764-0500,1880950794371412.0,304627.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,39754.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,21160.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:05:04.096288-0500,43563788302368.0,310822.0,dns,180.0,192.168.198.62,48412.0,192.168.207.4,53.0,UDP,query,15796.0,wpad.home,A,wpad.home
2017-07-22T18:10:14.173166-0500,1611677843235950.0,365673.0,dns,180.0,192.168.198.62,50674.0,192.168.207.4,53.0,UDP,query,25007.0,wpad.home,A,wpad.home
2017-07-22T18:10:27.395150-0500,2101445849712526.0,367643.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,43428.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,48285.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:10:47.463608-0500,1152408402465528.0,370220.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,55858.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,5602.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:06:05.632491-0500,1908816549357227.0,319235.0,dns,120.0,192.168.202.66,43840.0,192.168.207.4,53.0,UDP,query,29394.0,safebrowsing.clients.google.com.hsd1.pa.comcast.net,A,comcast.net
2017-07-22T18:06:07.145388-0500,1016064647313388.0,319649.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,19466.0,2001:0500:002f:0000:0000:0000:0000:000f,53.0,UDP,query,46506.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:14:50.948066-0500,412213754623842.0,416121.0,dns,130.0,192.168.203.75,35782.0,192.168.207.4,53.0,UDP,query,21684.0,safebrowsing.clients.google.com,A,google.com
2017-07-22T18:14:57.707837-0500,1603019207724285.0,417709.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,6710.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,65401.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:11:17.472262-0500,1923479588123846.0,378024.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,13384.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,45953.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:07:17.223681-0500,1914666299517377.0,342719.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,45186.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,24333.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:15:08.641984-0500,148588663196608.0,420884.0,dns,150.0,192.168.205.170,3082.0,192.168.207.4,53.0,UDP,query,29561.0,AOLDTCMA04.ad.aol.aoltw.net.office.aol.com,A,aol.com
2017-07-22T18:11:37.478656-0500,1050033565289920.0,384967.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,53720.0,2001:0dc3:0000:0000:0000:0000:0000:0035,53.0,UDP,query,34235.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:07:57.234405-0500,1456616629965733.0,347844.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,20368.0,2001:07fe:0000:0000:0000:0000:0000:0053,53.0,UDP,query,59266.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:06:27.151674-0500,151809854492794.0,331471.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,32871.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,36252.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:11:27.475736-0500,221787776303704.0,380820.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,13366.0,2001:0500:0003:0000:0000:0000:0000:0042,53.0,UDP,query,4466.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:11:49.533704-0500,1105610442876104.0,387985.0,dns,150.0,192.168.205.57,43747.0,192.168.207.4,53.0,UDP,query,57643.0,secure.informaction.com.localdomain,A,secure.informaction.com.localdomain
2017-07-22T18:15:31.881030-0500,366566844887430.0,425683.0,dns,150.0,192.168.205.170,57256.0,192.168.207.4,53.0,UDP,query,45943.0,AOLDTCMA04.office.aol.com,A,aol.com
2017-07-22T18:06:37.153862-0500,1169064269273350.0,339702.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,36347.0,2001:0500:002f:0000:0000:0000:0000:000f,53.0,UDP,query,29451.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:16:01.359386-0500,501411640081370.0,430517.0,dns,150.0,192.168.205.170,35001.0,192.168.207.4,53.0,UDP,query,13174.0,AOLDTCMA04.office.aol.com,A,aol.com
2017-07-22T18:11:49.533309-0500,1238166018532157.0,387983.0,dns,150.0,192.168.205.57,50935.0,192.168.207.4,53.0,UDP,query,19540.0,secure.informaction.com,A,informaction.com
2017-07-22T18:07:47.231254-0500,736509527557974.0,345847.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,37929.0,2001:0dc3:0000:0000:0000:0000:0000:0035,53.0,UDP,query,9280.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:16:31.587325-0500,1698247228782141.0,433198.0,dns,120.0,192.168.202.66,37824.0,192.168.207.4,53.0,UDP,query,52122.0,www.sql-ledger.org.hsd1.pa.comcast.net,A,comcast.net
2017-07-22T18:13:17.106681-0500,539361960370361.0,399836.0,dns,120.0,192.168.202.66,48594.0,192.168.207.4,53.0,UDP,query,40005.0,www.offensive-security.com.hsd1.pa.comcast.net,A,comcast.net
2017-07-22T18:11:56.994919-0500,1045966232497767.0,389470.0,dns,110.0,192.168.201.66,60303.0,8.8.8.8,53.0,UDP,query,34228.0,www.securityfocus.com,A,securityfocus.com
2017-07-22T18:13:27.629093-0500,278090510473573.0,400839.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,33764.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,53438.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:09:37.382965-0500,1336275947870197.0,361374.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,41716.0,2001:07fe:0000:0000:0000:0000:0000:0053,53.0,UDP,query,38689.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:12:45.662749-0500,160206540315869.0,395859.0,dns,180.0,192.168.198.60,35205.0,192.168.207.4,53.0,UDP,query,34569.0,secure.informaction.com,A,informaction.com
2017-07-22T18:12:45.663148-0500,209959441473132.0,395861.0,dns,180.0,192.168.198.60,41974.0,192.168.207.4,53.0,UDP,query,38945.0,secure.informaction.com.home,A,secure.informaction.com.home
2017-07-22T18:17:11.081493-0500,465127760936533.0,440041.0,dns,150.0,192.168.205.170,64152.0,192.168.207.4,53.0,UDP,query,46844.0,AOLDTCMA04.office.aol.com,A,aol.com
2017-07-22T18:10:15.392960-0500,1784618996465408.0,365911.0,dns,110.0,192.168.201.73,52564.0,192.168.207.4,53.0,UDP,query,31422.0,gg.arrancar.org,A,arrancar.org
2017-07-22T18:14:17.697083-0500,684944175768315.0,410151.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,21717.0,2001:0dc3:0000:0000:0000:0000:0000:0035,53.0,UDP,query,7970.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:13:14.040110-0500,1997043795664046.0,399497.0,dns,120.0,192.168.202.66,46783.0,192.168.207.4,53.0,UDP,query,13041.0,www.offensive-security.com,A,offensive-security.com
2017-07-22T18:13:14.041958-0500,597399853245414.0,399507.0,dns,120.0,192.168.202.66,35590.0,192.168.207.4,53.0,UDP,query,11129.0,www.offensive-security.com.hsd1.pa.comcast.net,A,comcast.net
2017-07-22T18:13:32.002182-0500,1244909123930246.0,401272.0,dns,140.0,192.168.204.60,57965.0,192.168.207.4,53.0,UDP,query,26680.0,safebrowsing.clients.google.com,A,google.com
2017-07-22T18:14:47.705337-0500,1151154287788857.0,415372.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,8309.0,2001:0dc3:0000:0000:0000:0000:0000:0035,53.0,UDP,query,60629.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:17:29.632341-0500,1413817318352405.0,443596.0,dns,120.0,192.168.202.66,49213.0,192.168.207.4,53.0,UDP,query,50435.0,safebrowsing.clients.google.com,A,google.com
2017-07-22T18:13:07.623699-0500,406557275948115.0,398996.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,9570.0,2001:07fe:0000:0000:0000:0000:0000:0053,53.0,UDP,query,38350.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:13:17.103937-0500,387882758804993.0,399826.0,dns,120.0,192.168.202.66,43549.0,192.168.207.4,53.0,UDP,query,51038.0,www.offensive-security.com,A,offensive-security.com
2017-07-22T18:13:17.106182-0500,1261719624982214.0,399834.0,dns,120.0,192.168.202.66,39988.0,192.168.207.4,53.0,UDP,query,7764.0,www.offensive-security.com,A,offensive-security.com
2017-07-22T18:11:07.470038-0500,914475805518870.0,373869.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,18015.0,2001:0dc3:0000:0000:0000:0000:0000:0035,53.0,UDP,query,1840.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:14:50.948511-0500,2059471151593759.0,416123.0,dns,130.0,192.168.203.75,51539.0,192.168.207.4,53.0,UDP,query,41521.0,safebrowsing.clients.google.com.hackerlabs.vpn,A,safebrowsing.clients.google.com.hackerlabs.vpn
2017-07-22T18:13:47.632470-0500,167155801499286.0,404793.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,29460.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,19615.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:15:07.711948-0500,1935673015393548.0,420823.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,22151.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,38841.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:06:47.157094-0500,79431066936742.0,340593.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,53793.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,40898.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:14:10.609149-0500,557327812021117.0,408531.0,dns,140.0,192.168.204.63,60498.0,192.168.207.4,53.0,UDP,query,25664.0,download.windowsupdate.com,A,windowsupdate.com
2017-07-22T18:15:24.255185-0500,1314414587077841.0,423933.0,dns,180.0,192.168.198.62,59172.0,192.168.207.4,53.0,UDP,query,56752.0,wpad.home,A,wpad.home
2017-07-22T18:14:08.356418-0500,1766747652780098.0,408325.0,dns,140.0,192.168.204.63,58851.0,192.168.207.4,53.0,UDP,query,24686.0,wpad,A,wpad
2017-07-22T18:18:07.936695-0500,2248913581984503.0,452276.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,63880.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,16308.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:16:07.785062-0500,554737954454182.0,431219.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,62491.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,2471.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:14:28.704020-0500,1510570034773524.0,411700.0,dns,140.0,192.168.204.63,63617.0,192.168.207.4,53.0,UDP,query,40318.0,www.update.microsoft.com,A,microsoft.com
2017-07-22T18:18:27.941905-0500,1140399704072017.0,453504.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,38644.0,2001:0dc3:0000:0000:0000:0000:0000:0035,53.0,UDP,query,20932.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:16:45.085116-0500,364608344640636.0,436191.0,dns,120.0,192.168.202.172,52544.0,192.168.207.4,53.0,UDP,query,17617.0,safebrowsing.clients.google.com,A,google.com
2017-07-22T18:14:19.640083-0500,1438388813808723.0,410638.0,dns,140.0,192.168.204.63,57324.0,192.168.207.4,53.0,UDP,query,4635.0,download.microsoft.com,A,microsoft.com
2017-07-22T18:14:37.703440-0500,1175493866798032.0,413170.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,4014.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,34847.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:14:27.700239-0500,1472885991649103.0,411569.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,22105.0,2001:0500:0003:0000:0000:0000:0000:0042,53.0,UDP,query,32770.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:18:58.009235-0500,2248020232119315.0,455826.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,3320.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,64546.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:19:18.017406-0500,1687269303272446.0,457133.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,39884.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,4977.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:08:57.312405-0500,210101160494165.0,355905.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,54434.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,28160.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:19:24.318943-0500,874627131563487.0,457593.0,dns,130.0,192.168.203.75,49643.0,192.168.207.4,53.0,UDP,query,7577.0,secure.informaction.com,A,informaction.com
2017-07-22T18:19:48.022460-0500,474937476536252.0,459174.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,9770.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,31031.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:09:29.666128-0500,402257999374864.0,360308.0,dns,110.0,192.168.201.73,49436.0,192.168.207.4,53.0,UDP,query,7984.0,proxim.ntkrnlpa.info,A,ntkrnlpa.info
2017-07-22T18:20:16.014507-0500,2116508338632875.0,461123.0,dns,120.0,192.168.202.172,54835.0,192.168.207.4,53.0,UDP,query,27387.0,www.stopbadware.org,A,stopbadware.org
2017-07-22T18:20:18.092846-0500,1866335083719342.0,461256.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,28151.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,39579.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:12:07.544936-0500,1118091619029160.0,390856.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,4342.0,2001:0503:0c27:0000:0000:0000:0002:0030,53.0,UDP,query,34313.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:12:14.044202-0500,1385702441790634.0,391778.0,dns,110.0,192.168.201.66,55020.0,8.8.8.8,53.0,UDP,query,34416.0,www.stopbadware.org,A,stopbadware.org
2017-07-22T18:12:17.550837-0500,757056668788661.0,392010.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,38722.0,2001:0500:002f:0000:0000:0000:0000:000f,53.0,UDP,query,33821.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:20:48.096997-0500,737566140693221.0,463528.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,28347.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,35779.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:12:27.548042-0500,611766515752138.0,393342.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,62553.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,37956.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:10:07.389681-0500,443541227565617.0,364999.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,43441.0,2001:0500:002f:0000:0000:0000:0000:000f,53.0,UDP,query,23476.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:21:58.170263-0500,1371499023210775.0,469245.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,61696.0,2001:0503:0c27:0000:0000:0000:0002:0030,53.0,UDP,query,63334.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:22:07.569346-0500,717719102009346.0,470041.0,dns,140.0,192.168.204.59,60372.0,192.168.207.4,53.0,UDP,query,42556.0,www.backtrack-linux.org.stayonline.net,A,stayonline.net
2017-07-22T18:13:31.663943-0500,706650937434503.0,401230.0,dns,110.0,192.168.201.62,56835.0,192.168.207.4,53.0,UDP,query,52632.0,sync.xmarks.com,A,xmarks.com
2017-07-22T18:13:33.089349-0500,1618644293213445.0,401379.0,dns,120.0,192.168.202.75,59489.0,192.168.207.4,53.0,UDP,query,30881.0,192.168.26-27.0,A,192.168.26-27.0
2017-07-22T18:15:57.781873-0500,151719697575473.0,430101.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,8953.0,2001:0503:0c27:0000:0000:0000:0002:0030,53.0,UDP,query,49578.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:10:57.466853-0500,1440523399274405.0,372226.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,62608.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,62609.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:13:57.634688-0500,1597375616757568.0,406291.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,37624.0,2001:07fe:0000:0000:0000:0000:0000:0053,53.0,UDP,query,33245.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:16:31.586926-0500,1876080349672622.0,433196.0,dns,120.0,192.168.202.66,38166.0,192.168.207.4,53.0,UDP,query,29429.0,www.sql-ledger.org,A,sql-ledger.org
2017-07-22T18:16:47.840753-0500,30412644537393.0,436380.0,dns,150.0,192.168.205.170,2958.0,192.168.207.4,53.0,UDP,query,2157.0,AOLDTCMA04.office.aol.com,A,aol.com
2017-07-22T18:23:10.182849-0500,178820969581121.0,474764.0,dns,110.0,192.168.201.62,50557.0,192.168.207.4,53.0,UDP,query,56360.0,www.update.microsoft.com,A,microsoft.com
2017-07-22T18:16:31.780666-0500,1253576379722106.0,433230.0,dns,120.0,192.168.202.66,34809.0,192.168.207.4,53.0,UDP,query,34932.0,www.sql-ledger.org,A,sql-ledger.org
2017-07-22T18:16:37.852512-0500,967961054872096.0,433645.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,63831.0,2001:0500:0001:0000:0000:0000:803f:0235,53.0,UDP,query,26625.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:23:48.572179-0500,1277681912298259.0,477413.0,dns,120.0,192.168.202.172,49820.0,192.168.207.4,53.0,UDP,query,27361.0,www.cakephp.org,A,cakephp.org
2017-07-22T18:24:18.328301-0500,1787062888039021.0,479682.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,29882.0,2001:0500:002f:0000:0000:0000:0000:000f,53.0,UDP,query,40565.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:24:48.402489-0500,961621715330105.0,481835.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,12402.0,2001:07fe:0000:0000:0000:0000:0000:0053,53.0,UDP,query,24790.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:17:29.634638-0500,1288606136774414.0,443606.0,dns,120.0,192.168.202.66,50122.0,192.168.207.4,53.0,UDP,query,32605.0,safebrowsing.clients.google.com.hsd1.pa.comcast.net,A,comcast.net
2017-07-22T18:25:08.408293-0500,205709620034277.0,483197.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,43854.0,2001:0500:0003:0000:0000:0000:0000:0042,53.0,UDP,query,23963.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:18:37.945028-0500,1061050183936900.0,454218.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,36981.0,2001:0503:0c27:0000:0000:0000:0002:0030,53.0,UDP,query,31688.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:25:18.406511-0500,2084497967166447.0,483960.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,55220.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,3172.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:19:21.865614-0500,1299386511996238.0,457423.0,dns,110.0,192.168.201.72,58464.0,192.168.207.4,53.0,UDP,query,54888.0,fxfeeds.mozilla.com,A,mozilla.com
2017-07-22T18:15:27.774334-0500,1028361175421118.0,424638.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,59217.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,39335.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:15:08.640281-0500,121586203804953.0,420882.0,dns,150.0,192.168.205.170,29861.0,192.168.207.4,53.0,UDP,query,36945.0,AOLDTCMA04.ad.aol.aoltw.net,A,aoltw.net
2017-07-22T18:19:21.865164-0500,528792069682060.0,457421.0,dns,110.0,192.168.201.72,53450.0,192.168.207.4,53.0,UDP,query,49064.0,fxfeeds.mozilla.com,A,mozilla.com
2017-07-22T18:20:39.204936-0500,855836654510216.0,462795.0,dns,140.0,192.168.204.63,63618.0,192.168.207.4,53.0,UDP,query,48743.0,safebrowsing.clients.google.com,A,google.com
2017-07-22T18:26:28.119575-0500,1551821095359255.0,489399.0,dns,110.0,192.168.201.68,51942.0,192.168.207.4,53.0,UDP,query,16605.0,secure.informaction.com.localdomain,A,secure.informaction.com.localdomain
2017-07-22T18:26:28.477736-0500,916730723715624.0,489432.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,38464.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,9032.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:26:37.367894-0500,361099395177750.0,490170.0,dns,120.0,192.168.202.64,34529.0,192.168.207.4,53.0,UDP,query,46712.0,ky.hec.net,A,hec.net
2017-07-22T18:27:01.237712-0500,965970378465424.0,492023.0,dns,110.0,192.168.201.66,51202.0,192.168.207.4,53.0,UDP,query,25222.0,safebrowsing.clients.google.com,A,google.com
2017-07-22T18:16:24.600227-0500,127294220282019.0,432447.0,dns,150.0,192.168.205.170,25510.0,192.168.207.4,53.0,UDP,query,18395.0,AOLDTCMA04.office.aol.com,A,aol.com
2017-07-22T18:20:38.094970-0500,349228082033402.0,462683.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,46386.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,30295.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:21:38.176236-0500,594062696689772.0,467748.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,2081.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,53336.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:27:08.550358-0500,838358310610390.0,492765.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,26062.0,2001:0500:0003:0000:0000:0000:0000:0042,53.0,UDP,query,12735.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:20:58.100066-0500,1663178838279906.0,464361.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,64281.0,2001:07fe:0000:0000:0000:0000:0000:0053,53.0,UDP,query,44988.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:27:18.553169-0500,2217246824231121.0,493526.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,2594.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,49224.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:27:28.556629-0500,1235900484845141.0,494340.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,45594.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,29953.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:16:47.854628-0500,362778688686692.0,436384.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,16659.0,2001:0503:0c27:0000:0000:0000:0002:0030,53.0,UDP,query,58080.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:22:48.249246-0500,866827484319134.0,473312.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,8006.0,2001:0503:0c27:0000:0000:0000:0002:0030,53.0,UDP,query,2037.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:17:22.541751-0500,551173136466999.0,441237.0,dns,130.0,192.168.203.63,60549.0,192.168.207.4,53.0,UDP,query,47716.0,tools.google.com,A,google.com
2017-07-22T18:22:07.568947-0500,1576744773463667.0,470039.0,dns,140.0,192.168.204.59,49379.0,192.168.207.4,53.0,UDP,query,18022.0,www.backtrack-linux.org,A,backtrack-linux.org
2017-07-22T18:22:07.571144-0500,1814170565588744.0,470047.0,dns,140.0,192.168.204.59,42917.0,192.168.207.4,53.0,UDP,query,42597.0,www.backtrack-linux.org,A,backtrack-linux.org
2017-07-22T18:17:27.864616-0500,1115205421969768.0,443495.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,57336.0,2001:0503:ba3e:0000:0000:0000:0002:0030,53.0,UDP,query,24797.0,stork79.dropbox.com,A,dropbox.com
2017-07-22T18:28:14.227033-0500,771339645253337.0,499604.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,55664.0,2001:07fd:0000:0000:0000:0000:0000:0001,53.0,UDP,query,51242.0,secure.informaction.com,A,informaction.com
2017-07-22T18:22:22.409268-0500,648069765807796.0,471304.0,dns,110.0,192.168.201.68,42558.0,192.168.207.4,53.0,UDP,query,43517.0,safebrowsing.clients.google.com.localdomain,A,safebrowsing.clients.google.com.localdomain
2017-07-22T18:24:24.188154-0500,1229735047257850.0,480053.0,dns,110.0,192.168.201.62,63671.0,192.168.207.4,53.0,UDP,query,54295.0,en-us.fxfeeds.mozilla.com,A,mozilla.com
2017-07-22T18:24:28.331005-0500,2031519542283517.0,480317.0,dns,110.0,2001:0dbb:0c18:0011:0260:6eff:fe30:0863,22988.0,2001:0dc3:0000:0000:0000:0000:0000:0035,53.0,UDP,query,39427.0,stork79.dropbox.com,A,dropbox.com
